6404486	1
6560159	2
6746623	1
6750948	1
6780290	3
6811212	5
6907526	1
7364093	1
7413482	5
7443117	5
7465493	1
7490825	5
7583697	5
7605263	5
7619096	5
7632186	5
7635756	5
7689983	5
7690133	5
7705083	5
7715485	4
7715754	5
7717011	4
7717721	5
7727992	4
7732331	1
7734004	1
7754294	5
7771351	5
7771366	5
7771387	1
7771437	5
7773385	5
7776219	5
7778961	5
7783843	5
7787917	1
7796921	1
7827345	5
7827352	1
7832033	5
7846757	5
7858339	5
7859165	4
7883548	5
7908660	5
7914878	5
7919605	1
7919774	1
7951269	3
7956906	2
7963757	5
7972887	5
7996646	4
8033753	5
8067080	1
8076416	1
8083500	1
8089449	2
8111876	5
8112712	1
8128884	1
8129887	5
8134146	4
8159361	5
8186156	5
8198930	5
8199355	5
8207705	5
8222358	5
8224201	5
8241869	5
8266427	5
8277675	5
8293768	4
8296405	5
8296809	5
8321937	1
8375202	5
8376171	5
8402563	5
8404763	5
8407902	4
8426401	5
8427142	5
8439880	4
8472685	5
8478760	5
8525969	5
8527653	1
8528518	5
8542646	5
8550854	5
8554643	3
8561706	5
8563011	5
8568118	5
8568655	5
8569419	5
8581014	5
8581117	4
8608540	5
8610927	5
8614690	5
8616053	5
8621419	5
8624099	5
8625713	5
8630020	5
8632145	1
8637256	5
8643556	5
8669740	5
8671836	5
8671958	5
8672170	5
8680088	5
8683891	5
8685507	5
8687940	5
8702978	5
8703117	5
8723068	5
8734887	5
8736809	5
8737353	5
8746987	5
8753150	5
8764735	5
8765829	3
8768473	5
8769128	1
8788441	5
8816954	5
8838035	1
8838039	4
8842264	5
8860822	5
8867429	5
8872935	5
8878437	5
8878871	1
8886644	5
8896697	5
8907558	5
8907752	5
8916297	2
8924974	5
8926016	5
8927364	5
8927491	5
8931653	5
8947346	5
8949436	3
8954604	5
8965862	4
8967182	5
9010775	5
9022827	5
9052347	5
9057848	5
9097332	5
9105670	5
9122462	3
9136500	5
9136933	5
9231506	5
9232575	1
9233682	5
9236291	5
9236576	5
9239843	5
9252477	5
9264617	5
9280205	5
9313092	1
9324042	5
9354272	5
9364911	5
9433882	4
9457692	1
9467561	5
9532349	5
9534457	5
9544615	5
9590622	5
9597777	2
9609141	5
9609801	5
9620114	5
9620169	5
9633680	4
9740368	3
9745592	1
9771611	1
9777627	5
9808094	5
9808244	1
9933182	1
9940564	5
9943687	5
10013054	5
10013109	5
10025144	5
10033222	5
10035044	5
10036220	2
10043991	5
10056434	1
10102458	5
10148059	5
10160500	5
10168020	5
10200655	5
10204040	5
10208541	5
10225852	5
10234548	5
10235189	5
10269191	5
10270474	1
10282222	4
10323559	1
10328447	5
10331914	5
10354346	5
10355355	5
10357782	5
10359287	5
10372562	5
10384867	5
10404069	5
10408099	5
10439825	4
10473801	5
10474045	5
10474247	1
10474322	5
10477685	5
10531756	5
10533872	5
10547331	5
10621914	4
10704409	5
10723766	5
10724060	5
10802338	4
10834434	5
10853030	4
10858470	3
10865954	4
10913168	2
10915712	1
10929828	2
10946036	4
10970848	1
10984812	5
10987570	5
11115482	5
11227945	4
11237130	1
11237613	4
11296954	4
11327445	4
11343712	5
11359665	1
11366632	1
11367827	3
11440472	3
11454178	5
11461681	5
11488899	4
11496172	5
11557291	1
11578463	3
11579043	5
11581773	5
11596670	2
11597431	5
11619770	5
11620836	5
11648035	4
11657969	5
11676568	5
11688487	5
11688623	2
11705069	5
11705627	5
11745902	1
11753108	1
11763146	1
11763971	5
11788400	1
11804718	5
11838888	2
11881428	5
11881791	5
11896430	5
11947190	5
11950586	5
11951316	5
11951711	5
11959522	5
11979811	4
11982573	3
12000417	5
12010717	1
12010880	5
12021094	5
12066343	5
12101522	5
12141114	5
12152794	5
12155211	2
12164219	5
12205708	5
12251641	5
12277241	5
12286300	5
12292783	5
12311481	5
12336380	1
12342694	5
12545909	5
12585274	5
12616005	5
12691948	4
12699110	4
12699446	5
12716991	5
12722917	5
12769987	5
12817142	5
12830900	1
12860937	1
12863537	5
12888525	5
12888667	5
12948533	5
12952540	1
12986052	5
13004485	5
13012592	1
13018869	5
13021862	3
13031711	1
13047628	4
13085888	5
13087075	5
13093721	5
13108189	5
13109721	5
13166011	2
13185786	5
13188856	5
13207113	5
13264335	4
13309877	5
13341636	3
13385439	5
13389330	4
13403860	5
13440505	5
13477693	5
13499948	1
13500180	5
13535981	5
13536950	5
13540674	5
13542953	1
13570916	5
13571067	5
13586077	5
13592114	5
13596850	5
13627425	5
13664773	5
13676175	5
13703705	5
13720226	5
13752392	2
13767774	4
13789732	5
13793423	5
13797724	5
13822882	5
13873023	5
13927639	4
13928839	3
13932749	2
13934496	4
13937912	2
13945604	5
13948299	5
13961948	5
13966130	5
13972607	5
13973451	3
13984069	5
13994777	4
14012508	5
14012766	5
14014019	5
14037776	3
14051808	5
14053104	5
14086615	5
14089731	1
14109653	5
14117410	3
14118798	1
14154513	5
14199253	5
14199505	3
14201008	4
14201178	5
14205059	4
14215372	2
14220526	5
14245181	5
14257127	5
14262990	5
14266516	5
14267375	5
14267824	4
14274718	5
14278733	5
14286085	2
14287024	5
